Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.003084,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003805,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.003257,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.003766,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002353,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002631,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002330,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002839,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.002272,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.002790,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.002295,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.002810,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002223,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002559,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.002300,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002655,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextMac,0.002107,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextMac,0.002733,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextMac,0.002050,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextMac,0.002663,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorMac,0.002130,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorMac,0.002597,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorMac,0.002157,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorMac,0.002553,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveMac,0.002126,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveMac,0.002573,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveMac,0.002075,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveMac,0.002605,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesMac,0.002048,12
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesMac,0.002605,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesMac,0.002040,12
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesMac,0.002510,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptMac,0.002190,18
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptMac,0.002648,328
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptMac,0.002180,18
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptMac,0.002658,328
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfMac,0.002056,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfMac,0.002676,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfMac,0.002053,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfMac,0.002541,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.002967,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003374,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.002952,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.003357,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002053,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002427,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002045,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002430,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.002153,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.002515,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.002149,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.002512,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002006,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002410,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.001991,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002394,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextMac,0.001989,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextMac,0.002367,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextMac,0.001990,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextMac,0.002356,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorMac,0.001989,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorMac,0.002387,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorMac,0.002000,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorMac,0.002364,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveMac,0.001979,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveMac,0.002355,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveMac,0.001976,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveMac,0.002351,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesMac,0.001972,12
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesMac,0.002425,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesMac,0.002009,12
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesMac,0.002358,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptMac,0.002114,18
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptMac,0.002500,328
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptMac,0.002112,18
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptMac,0.002490,328
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfMac,0.001991,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfMac,0.002392,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfMac,0.001988,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfMac,0.002383,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.002973,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003378,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.002954,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.003354,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002061,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002428,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002039,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002428,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.002163,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.002513,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.002145,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.002495,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002009,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002409,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.001999,17
