Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,AbseilHash,0.002201,13
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,AbseilHash,0.002284,98
Interweaved,normal,10000,2000,40,30,30,UnorderedSetBench,AbseilHash,0.002205,13
Interweaved,normal,10000,2000,40,30,30,UnorderedMultisetBench,AbseilHash,0.002287,98
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,STDHashSrc,0.002202,20
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002394,98
Interweaved,normal,10000,2000,40,30,30,UnorderedSetBench,STDHashSrc,0.002200,20
Interweaved,normal,10000,2000,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002475,98
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,FNVHash,0.002124,16
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,FNVHash,0.002470,101
Interweaved,normal,10000,2000,40,30,30,UnorderedSetBench,FNVHash,0.002268,16
Interweaved,normal,10000,2000,40,30,30,UnorderedMultisetBench,FNVHash,0.002402,101
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,CityHash,0.002213,17
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,CityHash,0.002351,100
Interweaved,normal,10000,2000,40,30,30,UnorderedSetBench,CityHash,0.002238,17
Interweaved,normal,10000,2000,40,30,30,UnorderedMultisetBench,CityHash,0.002272,100
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,PextSSN,0.002206,19
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,PextSSN,0.002282,102
Interweaved,normal,10000,2000,40,30,30,UnorderedSetBench,PextSSN,0.002103,19
Interweaved,normal,10000,2000,40,30,30,UnorderedMultisetBench,PextSSN,0.002310,102
Interweaved,normal,10000,2000,40,30,30,UnorderedMapBench,OffXorSSN,0.002264,67
Interweaved,normal,10000,2000,40,30,30,UnorderedMultiMapBench,OffXorSSN,0.002387,99
