Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,AbseilHash,0.002135,50
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002344,1338
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,AbseilHash,0.002120,50
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,AbseilHash,0.002410,1338
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,STDHashSrc,0.002084,53
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002591,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,STDHashSrc,0.001998,53
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002593,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,FNVHash,0.002116,64
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,FNVHash,0.002532,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,FNVHash,0.002253,64
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,FNVHash,0.002363,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,CityHash,0.002176,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,CityHash,0.002393,1339
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,CityHash,0.002096,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,CityHash,0.002431,1339
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,PextIPV4,0.001999,53
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,PextIPV4,0.002514,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,PextIPV4,0.001923,53
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,PextIPV4,0.002485,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,OffXorIPV4,0.001968,52
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,OffXorIPV4,0.002503,1338
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,OffXorIPV4,0.002024,52
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,OffXorIPV4,0.002332,1338
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,NaiveIPV4,0.002072,52
