Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AbseilHash,0.004351,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AbseilHash,0.005039,191
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AbseilHash,0.004271,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AbseilHash,0.004898,191
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,STDHashSrc,0.002497,16
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.003018,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,STDHashSrc,0.002348,16
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,STDHashSrc,0.003090,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,FNVHash,0.003232,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,FNVHash,0.003638,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,FNVHash,0.003006,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,FNVHash,0.003616,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,CityHash,0.002520,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,CityHash,0.003113,190
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,CityHash,0.002288,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,CityHash,0.003116,190
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,PextUrl,0.002337,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,PextUrl,0.002775,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,PextUrl,0.002292,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,PextUrl,0.002949,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,OffXorUrl,0.002067,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,OffXorUrl,0.002949,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,OffXorUrl,0.002151,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,OffXorUrl,0.002783,189
