Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002098,20
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002703,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002234,20
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002485,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002315,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002670,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002187,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002758,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002160,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.002797,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002328,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.002611,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002287,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002563,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002146,21
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002696,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextIPV4,0.001997,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextIPV4,0.002719,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextIPV4,0.002034,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextIPV4,0.002649,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorIPV4,0.002149,14
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorIPV4,0.002518,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorIPV4,0.002211,14
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorIPV4,0.002499,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveIPV4,0.002156,14
