Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,AbseilHash,0.002019,55
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.002498,609
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,AbseilHash,0.002168,55
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,AbseilHash,0.002361,609
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,STDHashSrc,0.002295,54
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002395,609
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,STDHashSrc,0.002241,54
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002520,609
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,FNVHash,0.002155,42
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,FNVHash,0.002559,611
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,FNVHash,0.002091,42
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,FNVHash,0.002635,611
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,CityHash,0.002134,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,CityHash,0.002451,611
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,CityHash,0.002252,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,CityHash,0.002344,611
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,PextCPF,0.002119,47
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,PextCPF,0.002317,609
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,PextCPF,0.002065,47
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,PextCPF,0.002321,609
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,OffXorCPF,0.002072,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,OffXorCPF,0.002406,608
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,OffXorCPF,0.002008,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,OffXorCPF,0.002502,608
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,NaiveCPF,0.002017,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,NaiveCPF,0.002412,608
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,NaiveCPF,0.002053,50
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,NaiveCPF,0.002342,608
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,AesCPF,0.002112,44
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,AesCPF,0.002400,611
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,AesCPF,0.002113,44
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,AesCPF,0.002317,611
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,GptCPF,0.002131,52
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,GptCPF,0.002378,612
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,GptCPF,0.002083,52
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,GptCPF,0.002419,612
Interweaved,normal,10000,10000,60,20,20,UnorderedMapBench,GperfCPF,0.001987,46
Interweaved,normal,10000,10000,60,20,20,UnorderedMultiMapBench,GperfCPF,0.002382,632
Interweaved,normal,10000,10000,60,20,20,UnorderedSetBench,GperfCPF,0.001980,46
Interweaved,normal,10000,10000,60,20,20,UnorderedMultisetBench,GperfCPF,0.002360,632
