Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.004832,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.005601,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.005036,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.005427,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002450,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002860,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002523,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.003017,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.003387,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.003973,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.003390,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.003920,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002501,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002990,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.002298,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002882,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextINTS,0.002369,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextINTS,0.002684,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextINTS,0.002422,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextINTS,0.002842,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorINTS,0.002306,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorINTS,0.002859,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorINTS,0.002446,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorINTS,0.002698,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveINTS,0.002423,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveINTS,0.002697,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveINTS,0.002335,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveINTS,0.002719,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesINTS,0.002161,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesINTS,0.002769,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesINTS,0.002214,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesINTS,0.002614,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptINTS,0.002529,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptINTS,0.002959,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptINTS,0.002430,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptINTS,0.002903,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfINTS,0.002187,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfINTS,0.002640,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfINTS,0.002101,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfINTS,0.002587,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.004605,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.005055,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.004595,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.005022,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002231,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002657,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002217,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002650,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.003194,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.003620,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.003192,19
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.003589,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002224,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002624,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.002221,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002624,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextINTS,0.002106,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextINTS,0.002512,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextINTS,0.002104,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextINTS,0.002491,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorINTS,0.002262,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorINTS,0.002470,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorINTS,0.002258,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorINTS,0.002460,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveINTS,0.002266,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveINTS,0.002475,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveINTS,0.002255,68
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveINTS,0.002460,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesINTS,0.002082,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesINTS,0.002475,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesINTS,0.002078,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesINTS,0.002448,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptINTS,0.002327,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptINTS,0.002746,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptINTS,0.002320,24
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptINTS,0.002751,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfINTS,0.002040,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfINTS,0.002461,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfINTS,0.002024,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfINTS,0.002452,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.004607,15
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.005063,325
