Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002012,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002750,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002114,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002586,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002268,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002566,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002228,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002695,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002125,14
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.002761,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002061,14
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.002738,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002210,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002587,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002255,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002565,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextSSN,0.002129,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextSSN,0.002689,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextSSN,0.001954,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextSSN,0.002648,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorSSN,0.002005,22
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorSSN,0.002713,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorSSN,0.002116,22
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorSSN,0.002525,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveSSN,0.002203,22
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,NaiveSSN,0.002492,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,NaiveSSN,0.002219,22
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,NaiveSSN,0.002588,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AesSSN,0.002106,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AesSSN,0.002657,394
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AesSSN,0.002040,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AesSSN,0.002626,394
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GptSSN,0.002143,12
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GptSSN,0.002655,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GptSSN,0.002221,12
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GptSSN,0.002573,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GperfSSN,0.002098,11
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GperfSSN,0.002534,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GperfSSN,0.002031,11
