Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002299,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002578,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002244,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002600,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002210,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002752,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002092,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002768,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002226,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.002665,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002321,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.002624,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002199,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002775,395
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002038,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002712,395
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextCPF,0.002020,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextCPF,0.002674,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextCPF,0.002129,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextCPF,0.002509,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorCPF,0.002195,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorCPF,0.002513,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorCPF,0.002136,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorCPF,0.002625,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveCPF,0.002026,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,NaiveCPF,0.002696,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,NaiveCPF,0.001968,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,NaiveCPF,0.002582,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AesCPF,0.002090,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AesCPF,0.002596,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AesCPF,0.002179,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AesCPF,0.002495,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GptCPF,0.002171,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GptCPF,0.002583,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GptCPF,0.002053,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GptCPF,0.002598,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GperfCPF,0.001984,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GperfCPF,0.002573,394
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GperfCPF,0.001975,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GperfCPF,0.002447,394
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002032,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002343,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002030,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002307,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002108,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002368,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002104,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002366,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002097,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.002411,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002089,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.002389,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002043,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002506,395
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002038,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002329,395
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextCPF,0.001995,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextCPF,0.002307,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextCPF,0.001984,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextCPF,0.002265,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorCPF,0.001985,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorCPF,0.002295,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorCPF,0.001977,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorCPF,0.002287,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveCPF,0.001986,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,NaiveCPF,0.002302,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,NaiveCPF,0.001979,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,NaiveCPF,0.002272,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AesCPF,0.002027,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AesCPF,0.002351,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AesCPF,0.002027,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AesCPF,0.002318,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GptCPF,0.002025,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GptCPF,0.002370,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GptCPF,0.002011,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GptCPF,0.002328,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GperfCPF,0.001980,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GperfCPF,0.002309,394
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GperfCPF,0.001980,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GperfCPF,0.002284,394
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002031,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002447,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002033,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002309,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002110,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002368,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002107,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002364,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002092,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.002411,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002093,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.002389,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002048,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002403,395
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002037,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002330,395
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextCPF,0.001996,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextCPF,0.002305,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextCPF,0.001984,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextCPF,0.002266,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorCPF,0.001983,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorCPF,0.002299,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorCPF,0.001972,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorCPF,0.002270,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveCPF,0.001988,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,NaiveCPF,0.002304,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,NaiveCPF,0.001977,18
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,NaiveCPF,0.002271,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AesCPF,0.002025,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AesCPF,0.002347,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AesCPF,0.002028,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AesCPF,0.002318,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GptCPF,0.002023,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GptCPF,0.002426,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GptCPF,0.002057,13
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GptCPF,0.002330,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,GperfCPF,0.001984,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,GperfCPF,0.002311,394
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,GperfCPF,0.001981,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,GperfCPF,0.002284,394
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.002030,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002465,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.002034,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.002307,392
