Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.004591,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.005438,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.004478,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.005236,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002395,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.003134,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002206,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.003152,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.003229,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.003872,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.003212,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.003857,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002223,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.003158,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002416,19
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.003020,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextUrlComplex,0.002209,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextUrlComplex,0.003000,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextUrlComplex,0.002031,16
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextUrlComplex,0.003006,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorUrlComplex,0.002090,15
