Func Name,GeoTime,GeoCollision
Abseil,0.003379476729758999,49.30406933090441
Aes,0.0022069570339636746,64.05934316477946
City,0.002309938811519954,49.02369061110644
FNV,0.002684393882224595,48.98215047384201
Gperf,0.051011609277907495,98.20618157116095
Gpt,0.00901966962005482,56.13430652670335
Naive,0.002239699404493161,51.08399006361507
OffXor,0.0022382614405901734,51.012160265371456
Pext,0.002862989985472721,50.99746044177873
STL,0.0023350407830303862,49.05226413589256
