Func Name,GeoTime,GeoCollision
Abseil,0.003395872280100052,49.091194998950805
Aes,0.0022068203834022552,53.692849864704
City,0.0023081018430744925,49.15712693959087
FNV,0.0026934307198332244,49.072943990251055
Gperf,0.008850622790192796,55.885972061010726
Gpt,0.002319820014855868,49.474664877964194
Naive,0.00221652255401862,50.54529301973453
OffXor,0.0022183881425752506,50.76091277777097
Pext,0.0022165057269285787,49.41072701831144
STL,0.002334332131539926,49.22113105215503
