Func Name,GeoTime,GeoCollision
Abseil,0.0033966243824067517,49.16074817070174
Aes,0.0022807315386664854,54.70925217887332
City,0.0023093430141577476,49.324657687128145
FNV,0.002691792216059641,49.29559034251634
Gperf,0.05088844123556353,98.20618157116095
Gpt,0.03254950111993861,81.68875683498193
Naive,0.0030903302007640287,56.874422827563706
OffXor,0.0030949305116617126,57.12644189736226
Pext,0.0026385076376478057,50.933182033734624
STL,0.0023321786414515207,49.5783668805648
