Hash Function,Elapsed Time (seconds)
AbseilHash,0.000526
AbseilHash,0.000516
AbseilHash,0.000441
AbseilHash,0.000441
AbseilHash,0.000441
AbseilHash,0.000441
AbseilHash,0.000440
AbseilHash,0.000467
AbseilHash,0.000523
AbseilHash,0.000522
STDHashSrc,0.000034
STDHashSrc,0.000033
STDHashSrc,0.000044
STDHashSrc,0.000040
STDHashSrc,0.000028
STDHashSrc,0.000028
STDHashSrc,0.000028
STDHashSrc,0.000028
STDHashSrc,0.000028
STDHashSrc,0.000028
FNVHash,0.000167
FNVHash,0.000172
FNVHash,0.000170
FNVHash,0.000167
FNVHash,0.000173
FNVHash,0.000172
FNVHash,0.000168
FNVHash,0.000171
FNVHash,0.000173
FNVHash,0.000171
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
CityHash,0.000032
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
PextUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
OffXorUrlComplex,0.000007
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
NaiveUrlComplex,0.000008
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
AesUrlComplex,0.000005
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GptUrlComplex,0.000012
GperfUrlComplex,0.000007
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
GperfUrlComplex,0.000006
