Func Name,GeoTime,GeoCollision
Abseil,0.003249388876823627,49.215889388844325
Aes,0.0021038764582134504,49.21486691905121
City,0.0021867909164287997,49.16946980138181
FNV,0.0025615502282667394,49.05760107414944
Gperf,0.008764204060043747,55.86681000068488
Gpt,0.0022233257159242664,49.474664877964194
Naive,0.002101815209323794,50.456501031238986
OffXor,0.0020990385322366824,50.67207581596656
Pext,0.002099252382420502,49.417731511277765
STL,0.00220740891897065,49.241960028659314
