Func Name,GeoTime,GeoCollision
Abseil,0.0032468974744961103,49.19172968857079
Aes,0.003917121178329706,54.51071928986902
City,0.0021868155982880367,49.30185088569734
FNV,0.0025437232119180832,48.639487781932694
Gperf,0.04331937742270848,92.26012631220745
Gpt,0.00463240311039741,54.95358714281572
Naive,0.0021331343150902253,52.27335099008772
OffXor,0.002116615046495582,52.13164038575337
Pext,0.0020784975778825442,49.15083872743402
STL,0.0022057153065200316,49.01756017263255
