Func Name,GeoTime,GeoCollision
Abseil,0.003395707337491208,48.99876767780685
Aes,0.002213869683336739,57.14319912408569
City,0.0023144193616591534,49.39775013474114
FNV,0.002687499895120856,49.06147756784377
Gperf,0.05254410758501094,98.20618157116095
Gpt,0.009514065643486287,59.81577166496142
Naive,0.0023766293257387024,52.2262711933275
OffXor,0.0023855727132092316,52.005221107894435
Pext,0.002984347322889396,51.146059712657554
STL,0.0023327086942635513,49.126400736601646
