Func Name,GeoTime,GeoCollision
Abseil,0.003248621249792342,49.28425964592463
Aes,0.0021010778908525595,49.21486691905121
City,0.002186445375381425,49.16946980138181
FNV,0.0025601856352096167,49.05760107414944
Gperf,0.008754869817930432,55.88131329011551
Gpt,0.002221675458203777,49.474664877964194
Naive,0.0021001314305309393,50.456501031238986
OffXor,0.002097713987966626,50.67207581596656
Pext,0.002098550200077099,49.417731511277765
STL,0.0022067374141735235,49.241960028659314
