Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,AbseilHash,0.002168,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002416,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,AbseilHash,0.002196,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,AbseilHash,0.002399,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,STDHashSrc,0.002174,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002572,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,STDHashSrc,0.002029,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002578,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,FNVHash,0.002032,20
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,FNVHash,0.002618,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,FNVHash,0.002119,20
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,FNVHash,0.002516,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,CityHash,0.002236,25
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,CityHash,0.002394,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,CityHash,0.002229,25
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,CityHash,0.002433,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,PextSSN,0.002099,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,PextSSN,0.002506,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,PextSSN,0.001984,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,PextSSN,0.002523,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,OffXorSSN,0.002178,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,OffXorSSN,0.002561,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,OffXorSSN,0.002290,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,OffXorSSN,0.002391,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,NaiveSSN,0.002407,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,NaiveSSN,0.002338,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,NaiveSSN,0.002378,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,NaiveSSN,0.002440,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,AesSSN,0.002080,22
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,AesSSN,0.002573,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,AesSSN,0.001999,22
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,AesSSN,0.002541,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,GptSSN,0.002124,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,GptSSN,0.002607,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,GptSSN,0.002174,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,GptSSN,0.002462,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,GperfSSN,0.002118,24
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,GperfSSN,0.002385,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,GperfSSN,0.002085,24
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,GperfSSN,0.002403,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,AbseilHash,0.001958,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.002321,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,AbseilHash,0.001941,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,AbseilHash,0.002308,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,STDHashSrc,0.001953,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002257,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,STDHashSrc,0.001941,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002231,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,FNVHash,0.001968,20
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,FNVHash,0.002452,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,FNVHash,0.001965,20
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,FNVHash,0.002270,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,CityHash,0.001957,25
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,CityHash,0.002289,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,CityHash,0.001958,25
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,CityHash,0.002217,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,PextSSN,0.001912,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,PextSSN,0.002203,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,PextSSN,0.001904,29
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,PextSSN,0.002158,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,OffXorSSN,0.002187,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,OffXorSSN,0.002229,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,OffXorSSN,0.002172,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,OffXorSSN,0.002174,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,NaiveSSN,0.002179,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,NaiveSSN,0.002226,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,NaiveSSN,0.002163,97
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,NaiveSSN,0.002177,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,AesSSN,0.001936,22
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,AesSSN,0.002239,722
