Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AbseilHash,0.004359,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004882,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AbseilHash,0.004406,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AbseilHash,0.004690,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,STDHashSrc,0.002407,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002819,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,STDHashSrc,0.002552,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002785,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,FNVHash,0.003135,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,FNVHash,0.003551,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,FNVHash,0.003235,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,FNVHash,0.003516,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,CityHash,0.002445,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,CityHash,0.002875,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,CityHash,0.002571,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,CityHash,0.002856,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,PextUrl,0.002254,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,PextUrl,0.002742,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,PextUrl,0.002158,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,PextUrl,0.002745,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,OffXorUrl,0.002232,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,OffXorUrl,0.002561,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,OffXorUrl,0.002285,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,OffXorUrl,0.002564,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,NaiveUrl,0.002303,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,NaiveUrl,0.002663,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,NaiveUrl,0.002165,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,NaiveUrl,0.002693,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AesUrl,0.002240,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AesUrl,0.002621,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AesUrl,0.002271,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AesUrl,0.002533,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GptUrl,0.002461,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GptUrl,0.002844,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GptUrl,0.002346,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GptUrl,0.002854,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GperfUrl,0.002161,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GperfUrl,0.002522,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GperfUrl,0.002164,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GperfUrl,0.002536,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AbseilHash,0.004108,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004389,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AbseilHash,0.004110,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AbseilHash,0.004357,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,STDHashSrc,0.002348,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002573,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,STDHashSrc,0.002340,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002563,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,FNVHash,0.003012,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,FNVHash,0.003187,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,FNVHash,0.003023,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,FNVHash,0.003171,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,CityHash,0.002361,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,CityHash,0.002618,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,CityHash,0.002359,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,CityHash,0.002610,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,PextUrl,0.002179,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,PextUrl,0.002413,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,PextUrl,0.002162,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,PextUrl,0.002397,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,OffXorUrl,0.002140,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,OffXorUrl,0.002396,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,OffXorUrl,0.002138,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,OffXorUrl,0.002388,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,NaiveUrl,0.002165,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,NaiveUrl,0.002444,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,NaiveUrl,0.002167,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,NaiveUrl,0.002428,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AesUrl,0.002177,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AesUrl,0.002419,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AesUrl,0.002167,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AesUrl,0.002409,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GptUrl,0.002356,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GptUrl,0.002643,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GptUrl,0.002351,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GptUrl,0.002624,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GperfUrl,0.002163,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GperfUrl,0.002400,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GperfUrl,0.002153,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GperfUrl,0.002404,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AbseilHash,0.004120,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004387,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AbseilHash,0.004109,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AbseilHash,0.004355,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,STDHashSrc,0.002351,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002576,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,STDHashSrc,0.002341,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002561,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,FNVHash,0.003013,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,FNVHash,0.003190,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,FNVHash,0.003030,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,FNVHash,0.003171,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,CityHash,0.002366,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,CityHash,0.002620,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,CityHash,0.002359,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,CityHash,0.002610,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,PextUrl,0.002178,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,PextUrl,0.002411,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,PextUrl,0.002165,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,PextUrl,0.002396,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,OffXorUrl,0.002140,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,OffXorUrl,0.002393,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,OffXorUrl,0.002129,9
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,OffXorUrl,0.002388,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,NaiveUrl,0.002167,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,NaiveUrl,0.002445,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,NaiveUrl,0.002169,6
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,NaiveUrl,0.002431,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AesUrl,0.002185,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AesUrl,0.002422,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AesUrl,0.002170,7
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AesUrl,0.002406,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GptUrl,0.002358,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GptUrl,0.002644,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GptUrl,0.002351,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GptUrl,0.002626,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,GperfUrl,0.002159,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,GperfUrl,0.002404,57
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,GperfUrl,0.002162,5
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,GperfUrl,0.002405,57
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,AbseilHash,0.004112,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004388,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,AbseilHash,0.004107,8
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,AbseilHash,0.004356,56
Interweaved,normal,10000,500,40,30,30,UnorderedMapBench,STDHashSrc,0.002352,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002575,56
Interweaved,normal,10000,500,40,30,30,UnorderedSetBench,STDHashSrc,0.002343,11
Interweaved,normal,10000,500,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002565,56
