Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.003559,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.004173,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.003586,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.004046,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002202,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002819,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002372,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002650,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.002666,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.003104,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.002535,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.003010,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002360,27
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002667,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.002269,27
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002775,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextIPV6,0.002085,26
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextIPV6,0.002719,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextIPV6,0.002168,26
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextIPV6,0.002612,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorIPV6,0.002280,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorIPV6,0.002530,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorIPV6,0.002249,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorIPV6,0.002621,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveIPV6,0.002072,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveIPV6,0.002657,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveIPV6,0.002028,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveIPV6,0.002503,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesIPV6,0.002050,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesIPV6,0.002526,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesIPV6,0.002052,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesIPV6,0.002504,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptIPV6,0.002145,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptIPV6,0.002583,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptIPV6,0.002133,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptIPV6,0.002597,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfIPV6,0.002070,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfIPV6,0.002548,327
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfIPV6,0.002064,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfIPV6,0.002548,327
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.003328,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003714,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.003306,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.003690,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002098,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002488,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002090,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002659,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,FNVHash,0.002405,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,FNVHash,0.002743,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,FNVHash,0.002401,23
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,FNVHash,0.002710,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,CityHash,0.002086,27
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,CityHash,0.002438,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,CityHash,0.002083,27
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,CityHash,0.002408,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,PextIPV6,0.002017,26
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,PextIPV6,0.002371,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,PextIPV6,0.002011,26
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,PextIPV6,0.002351,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,OffXorIPV6,0.001986,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,OffXorIPV6,0.002377,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,OffXorIPV6,0.002021,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,OffXorIPV6,0.002424,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,NaiveIPV6,0.001961,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,NaiveIPV6,0.002375,326
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,NaiveIPV6,0.001952,22
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,NaiveIPV6,0.002358,326
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AesIPV6,0.001973,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AesIPV6,0.002389,325
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AesIPV6,0.001971,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AesIPV6,0.002357,325
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GptIPV6,0.002073,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GptIPV6,0.002525,324
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GptIPV6,0.002089,17
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GptIPV6,0.002454,324
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,GperfIPV6,0.002003,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,GperfIPV6,0.002407,327
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,GperfIPV6,0.001999,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,GperfIPV6,0.002395,327
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,AbseilHash,0.003328,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003718,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,AbseilHash,0.003307,21
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,AbseilHash,0.003689,323
Interweaved,normal,10000,2000,60,20,20,UnorderedMapBench,STDHashSrc,0.002100,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002490,323
Interweaved,normal,10000,2000,60,20,20,UnorderedSetBench,STDHashSrc,0.002088,20
Interweaved,normal,10000,2000,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002480,323
