Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AbseilHash,0.003221,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003887,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AbseilHash,0.003169,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AbseilHash,0.003901,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,STDHashSrc,0.002357,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002894,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,STDHashSrc,0.002165,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002979,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,FNVHash,0.002333,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,FNVHash,0.002922,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,FNVHash,0.002453,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,FNVHash,0.002989,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,CityHash,0.002165,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,CityHash,0.002926,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,CityHash,0.002146,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,CityHash,0.002911,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,PextMac,0.002301,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,PextMac,0.002688,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,PextMac,0.002264,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,PextMac,0.002914,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,OffXorMac,0.002056,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,OffXorMac,0.002887,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,OffXorMac,0.002136,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,OffXorMac,0.002804,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,NaiveMac,0.002351,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,NaiveMac,0.002660,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,NaiveMac,0.002159,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,NaiveMac,0.002839,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AesMac,0.002093,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AesMac,0.002791,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AesMac,0.002133,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AesMac,0.002782,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,GptMac,0.002399,10
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,GptMac,0.002794,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,GptMac,0.002282,10
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,GptMac,0.002905,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,GperfMac,0.002072,12
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,GperfMac,0.002798,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,GperfMac,0.002116,12
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,GperfMac,0.002737,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AbseilHash,0.003179,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003466,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AbseilHash,0.003074,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AbseilHash,0.003505,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,STDHashSrc,0.002127,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002519,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,STDHashSrc,0.002117,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002553,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,FNVHash,0.002272,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,FNVHash,0.002669,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,FNVHash,0.002240,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,FNVHash,0.002610,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,CityHash,0.002121,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,CityHash,0.002498,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,CityHash,0.002109,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,CityHash,0.002596,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,PextMac,0.002099,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,PextMac,0.002464,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,PextMac,0.002078,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,PextMac,0.002495,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,OffXorMac,0.002050,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,OffXorMac,0.002472,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,OffXorMac,0.002128,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,OffXorMac,0.002496,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,NaiveMac,0.002062,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,NaiveMac,0.002485,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,NaiveMac,0.002062,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,NaiveMac,0.002510,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AesMac,0.002091,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AesMac,0.002559,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AesMac,0.002083,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AesMac,0.002489,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,GptMac,0.002233,10
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,GptMac,0.002670,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,GptMac,0.002234,10
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,GptMac,0.002606,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,GperfMac,0.002066,12
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,GperfMac,0.002465,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,GperfMac,0.002075,12
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,GperfMac,0.002499,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AbseilHash,0.003079,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AbseilHash,0.003476,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AbseilHash,0.003078,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AbseilHash,0.003503,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,STDHashSrc,0.002128,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,STDHashSrc,0.002512,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,STDHashSrc,0.002116,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,STDHashSrc,0.002543,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,FNVHash,0.002238,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,FNVHash,0.002595,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,FNVHash,0.002231,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,FNVHash,0.002612,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,CityHash,0.002121,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,CityHash,0.002496,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,CityHash,0.002108,15
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,CityHash,0.002526,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,PextMac,0.002089,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,PextMac,0.002466,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,PextMac,0.002085,11
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,PextMac,0.002492,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,OffXorMac,0.002058,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,OffXorMac,0.002477,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,OffXorMac,0.002056,9
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,OffXorMac,0.002484,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,NaiveMac,0.002062,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,NaiveMac,0.002487,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,NaiveMac,0.002061,14
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,NaiveMac,0.002512,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,AesMac,0.002100,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultiMapBench,AesMac,0.002461,189
Interweaved,normal,10000,500,60,20,20,UnorderedSetBench,AesMac,0.002088,13
Interweaved,normal,10000,500,60,20,20,UnorderedMultisetBench,AesMac,0.002483,189
Interweaved,normal,10000,500,60,20,20,UnorderedMapBench,GptMac,0.002230,10
