Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,AbseilHash,0.002238,24
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,AbseilHash,0.002219,217
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,AbseilHash,0.002248,24
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,AbseilHash,0.002280,217
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,STDHashSrc,0.002244,20
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002473,219
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,STDHashSrc,0.002117,20
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002523,219
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,FNVHash,0.002136,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,FNVHash,0.002552,215
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,FNVHash,0.002255,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,FNVHash,0.002392,215
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,CityHash,0.002262,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,CityHash,0.002263,220
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,CityHash,0.002254,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,CityHash,0.002259,220
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,PextIPV4,0.002179,23
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,PextIPV4,0.002327,219
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,PextIPV4,0.002097,23
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,PextIPV4,0.002402,219
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,OffXorIPV4,0.002038,26
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,OffXorIPV4,0.002414,218
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,OffXorIPV4,0.002039,26
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,OffXorIPV4,0.002411,218
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,NaiveIPV4,0.002110,26
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,NaiveIPV4,0.002361,218
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,NaiveIPV4,0.002198,26
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,NaiveIPV4,0.002257,218
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,AesIPV4,0.002204,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,AesIPV4,0.002250,213
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,AesIPV4,0.002193,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,AesIPV4,0.002268,213
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,GptIPV4,0.002170,27
