Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,AbseilHash,0.003291,20
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,AbseilHash,0.003968,393
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,AbseilHash,0.003234,20
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,AbseilHash,0.003896,393
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,STDHashSrc,0.002080,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002944,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,STDHashSrc,0.002300,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002796,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,FNVHash,0.002346,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,FNVHash,0.003048,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,FNVHash,0.002163,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,FNVHash,0.003040,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,CityHash,0.002215,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,CityHash,0.002776,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,CityHash,0.002250,15
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,CityHash,0.002887,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,PextMac,0.002055,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,PextMac,0.002916,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,PextMac,0.002023,17
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,PextMac,0.002884,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,OffXorMac,0.002155,12
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,OffXorMac,0.002723,392
Interweaved,normal,10000,500,70,20,10,UnorderedSetBench,OffXorMac,0.002198,12
Interweaved,normal,10000,500,70,20,10,UnorderedMultisetBench,OffXorMac,0.002790,392
Interweaved,normal,10000,500,70,20,10,UnorderedMapBench,NaiveMac,0.002035,20
Interweaved,normal,10000,500,70,20,10,UnorderedMultiMapBench,NaiveMac,0.002864,393
