Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,AbseilHash,0.004895,30
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.005805,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,AbseilHash,0.004858,30
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,AbseilHash,0.005545,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,STDHashSrc,0.002325,24
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.003021,722
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,STDHashSrc,0.002375,24
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002935,722
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,FNVHash,0.003437,21
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,FNVHash,0.003980,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,FNVHash,0.003440,21
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,FNVHash,0.003992,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,CityHash,0.002425,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,CityHash,0.002828,723
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,CityHash,0.002483,26
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,CityHash,0.002998,723
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,PextINTS,0.002140,31
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,PextINTS,0.002924,724
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,PextINTS,0.002263,31
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,PextINTS,0.002763,724
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,OffXorINTS,0.002412,77
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,OffXorINTS,0.002746,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,OffXorINTS,0.002309,77
Interweaved,normal,10000,2000,70,20,10,UnorderedMultisetBench,OffXorINTS,0.002796,721
Interweaved,normal,10000,2000,70,20,10,UnorderedMapBench,NaiveINTS,0.002291,77
Interweaved,normal,10000,2000,70,20,10,UnorderedMultiMapBench,NaiveINTS,0.002743,721
Interweaved,normal,10000,2000,70,20,10,UnorderedSetBench,NaiveINTS,0.002411,77
