Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,AbseilHash,0.004929,57
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.005625,1337
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,AbseilHash,0.004848,57
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,AbseilHash,0.005602,1337
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,STDHashSrc,0.002263,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002989,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,STDHashSrc,0.002393,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002853,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,FNVHash,0.003351,62
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,FNVHash,0.003897,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,FNVHash,0.003419,62
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,FNVHash,0.003902,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,CityHash,0.002405,54
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,CityHash,0.002849,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,CityHash,0.002308,54
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,CityHash,0.002970,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,PextINTS,0.002143,59
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,PextINTS,0.002793,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,PextINTS,0.002262,59
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,PextINTS,0.002672,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,OffXorINTS,0.002286,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,OffXorINTS,0.002704,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,OffXorINTS,0.002127,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,OffXorINTS,0.002715,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,NaiveINTS,0.002143,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,NaiveINTS,0.002706,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,NaiveINTS,0.002113,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,NaiveINTS,0.002619,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,AesINTS,0.002074,50
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,AesINTS,0.002665,1346
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,AesINTS,0.002069,50
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,AesINTS,0.002650,1346
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,GptINTS,0.002354,63
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,GptINTS,0.002900,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,GptINTS,0.002346,63
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,GptINTS,0.002919,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,GperfINTS,0.002085,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,GperfINTS,0.002642,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,GperfINTS,0.002063,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,GperfINTS,0.002627,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,AbseilHash,0.004556,57
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,AbseilHash,0.005064,1337
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,AbseilHash,0.004523,57
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,AbseilHash,0.005105,1337
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,STDHashSrc,0.002202,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,STDHashSrc,0.002649,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,STDHashSrc,0.002173,61
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,STDHashSrc,0.002637,1340
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,FNVHash,0.003230,62
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,FNVHash,0.003603,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,FNVHash,0.003200,62
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,FNVHash,0.003606,1341
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,CityHash,0.002153,54
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,CityHash,0.002644,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,CityHash,0.002145,54
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,CityHash,0.002644,1343
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,PextINTS,0.002016,59
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,PextINTS,0.002513,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,PextINTS,0.002017,59
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,PextINTS,0.002490,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,OffXorINTS,0.001978,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,OffXorINTS,0.002469,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,OffXorINTS,0.001975,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,OffXorINTS,0.002445,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,NaiveINTS,0.001978,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,NaiveINTS,0.002475,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,NaiveINTS,0.001974,60
Interweaved,normal,10000,10000,70,20,10,UnorderedMultisetBench,NaiveINTS,0.002446,1342
Interweaved,normal,10000,10000,70,20,10,UnorderedMapBench,AesINTS,0.001984,50
Interweaved,normal,10000,10000,70,20,10,UnorderedMultiMapBench,AesINTS,0.002533,1346
Interweaved,normal,10000,10000,70,20,10,UnorderedSetBench,AesINTS,0.001978,50
