Execution Mode,Key Distribution,Num Operations,Num Keys,Insertions (%),Searches (%),Eliminatons(%),Hash Container,Hash Function,Execution Time (s),Collision Count
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,AbseilHash,0.004658,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004946,218
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,AbseilHash,0.004536,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,AbseilHash,0.004844,218
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,STDHashSrc,0.002499,20
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002686,216
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,STDHashSrc,0.002336,20
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,STDHashSrc,0.002792,216
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,FNVHash,0.003236,32
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,FNVHash,0.003436,216
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,FNVHash,0.003150,32
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,FNVHash,0.003476,216
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,CityHash,0.002439,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,CityHash,0.002629,217
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,CityHash,0.002374,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,CityHash,0.002722,217
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,PextUrlComplex,0.002139,27
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,PextUrlComplex,0.002526,219
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,PextUrlComplex,0.002176,27
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,PextUrlComplex,0.002483,219
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,OffXorUrlComplex,0.002204,24
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,OffXorUrlComplex,0.002375,214
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,OffXorUrlComplex,0.002204,24
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,OffXorUrlComplex,0.002410,214
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,NaiveUrlComplex,0.002184,18
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,NaiveUrlComplex,0.002488,216
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,NaiveUrlComplex,0.002149,18
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,NaiveUrlComplex,0.002401,216
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,AesUrlComplex,0.002136,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,AesUrlComplex,0.002506,218
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,AesUrlComplex,0.002140,28
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,AesUrlComplex,0.002398,218
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,GptUrlComplex,0.002180,27
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,GptUrlComplex,0.002436,215
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,GptUrlComplex,0.002180,27
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,GptUrlComplex,0.002447,215
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,GperfUrlComplex,0.002144,31
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,GperfUrlComplex,0.002421,219
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,GperfUrlComplex,0.002136,31
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,GperfUrlComplex,0.002419,219
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,AbseilHash,0.004277,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,AbseilHash,0.004544,218
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,AbseilHash,0.004257,21
Interweaved,normal,10000,10000,40,30,30,UnorderedMultisetBench,AbseilHash,0.004520,218
Interweaved,normal,10000,10000,40,30,30,UnorderedMapBench,STDHashSrc,0.002210,20
Interweaved,normal,10000,10000,40,30,30,UnorderedMultiMapBench,STDHashSrc,0.002456,216
Interweaved,normal,10000,10000,40,30,30,UnorderedSetBench,STDHashSrc,0.002201,20
