Hash Function,Elapsed Time (seconds)
AbseilHash,0.001925
AbseilHash,0.002141
AbseilHash,0.001923
AbseilHash,0.002141
AbseilHash,0.001922
AbseilHash,0.002147
AbseilHash,0.001922
AbseilHash,0.002141
AbseilHash,0.001922
AbseilHash,0.002146
STDHashSrc,0.000141
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
STDHashSrc,0.000135
FNVHash,0.000631
FNVHash,0.000741
FNVHash,0.000732
FNVHash,0.000631
FNVHash,0.000633
FNVHash,0.000632
FNVHash,0.000632
FNVHash,0.000740
FNVHash,0.000741
FNVHash,0.000633
CityHash,0.000161
CityHash,0.000159
CityHash,0.000160
CityHash,0.000159
CityHash,0.000160
CityHash,0.000160
CityHash,0.000159
CityHash,0.000159
CityHash,0.000159
CityHash,0.000160
PextUrl,0.000034
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
PextUrl,0.000033
OffXorUrl,0.000033
OffXorUrl,0.000055
OffXorUrl,0.000037
OffXorUrl,0.000036
OffXorUrl,0.000035
OffXorUrl,0.000035
OffXorUrl,0.000036
OffXorUrl,0.000036
OffXorUrl,0.000035
OffXorUrl,0.000036
NaiveUrl,0.000049
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
NaiveUrl,0.000048
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000036
AesUrl,0.000035
AesUrl,0.000050
GptUrl,0.000219
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GptUrl,0.000192
GperfUrl,0.000039
GperfUrl,0.000038
GperfUrl,0.000038
GperfUrl,0.000038
GperfUrl,0.000039
GperfUrl,0.000038
GperfUrl,0.000038
GperfUrl,0.000038
GperfUrl,0.000038
GperfUrl,0.000038
